contract_id|title|text|clean_text
2012_042462|Non-compliance with Agreement|Em caso de descumprimento desta Convenção Coletiva de Trabalho e seu anexo, ocasionado pelos signatários ou pela empresa, a parte infratora pagará ao empregado ou entidade prejudicada, as multas estipuladas na respectiva cláusula infringida, ou, se inexistente a previsão, o equivalente a 01 (um) piso da categoria, por mês do descumprimento. Em qualquer caso a multa será cobrada por cláusula descumprida e não por empregado e será limitada no equivalente a 03 (três) pisos da categoria profissional. |cas descumpr dest convençã colet trabalh anex ocasion signatári empres part infrator pag empreg entidad prejudic mult estipul respect cláusul infring inexistent previsã equivalent pis categor mês descumpr qualqu cas mult cobr cláusul descumpr empreg limit equivalent três pis categor profissional
2012_042462|Renewal / Termination of the Agreement|a)  Estabelecem as partes que na vigência da presente Convenção Coletiva de Trabalho serão realizadas mesas redondas de forma permanente, buscando a discussão e o aprimoramento das cláusulas sociais, bem com a solução de eventuais problemas e conflitos entre as categorias profissional e econômica. b) As partes aqui convenentes decidem que, em qualquer situação que possa haver a necessidade de propositura de Ações Judiciais Coletivas pelos ora signatários em desfavor de Empresas que estejam submetidas à presente Convenção Coletiva de Trabalho, a partir de notificação formal da Empresa a ser realizada pelo Sindicato Patronal por solicitação do Sindicato Laboral, no prazo de 30 (trinta) dias deverão ocorrer quantas reuniões forem necessárias entre a Empresa, Sindicato Laboral e Sindicato Patronal para que busquem a solução administrativa do conflito antes da interposição de qualquer demanda. |estabelec part vigênc present convençã colet trabalh realiz mes redond form permanent busc discussã aprimor cláusul soc bem soluçã eventu problem conflit categor profissional econôm b part aqu convenent decid qualqu situaçã poss necess propositur açõ judic colet ora signatári desfavor empres submet present convençã colet trabalh part notific formal empres realiz sindicat patronal solicit sindicat laboral praz trint dias dev ocorr quant reuniõ necessár empres sindicat laboral sindicat patronal busqu soluçã administr conflit antes interposiçã qualqu demand
2016_082062|Non-compliance with Agreement|MULTA: Fica estipulada multa no valor de R$ 300,00 (quinhentos reais) por empregado e por cláusula descumprida, a favor do prejudicado. |mult fic estipul mult valor r quinhent rea empreg cláusul descumpr favor prejudic
2016_082062|Non-compliance with Agreement|DAS IRREGULARIDADES: Caso haja alguma irregularidade quanto ao cumprimento deste instrumento por parte da Empresa, o SINCOMERCIÁRIOS - Sindicato dos Empregados no Comércio de Lorena, Piquete, Canas e Cunha, tomará as medidas cabíveis junto ao Ministério do Trabalho ou junto a outro órgão que se faça necessário, podendo inclusive representar os interesses de sua categoria profissional, perante o Poder Judiciário, se o caso.  Parágrafo único: Na hipótese de o SINCOMERCIÁRIOS – Sindicato dos Empregados no Comércio de Lorena, Piquete, Canas e Cunha, representar os interesses da categoria profissional perante o Poder Judiciário, ou perante qualquer outro órgão da Administração Pública, os honorários advocatícios serão pagos pela empresa que praticar a irregularidade e deverão ser de 20% (vinte por cento) do valor a ser atribuído à causa ou do valor da vantagem que venha a ser obtida pela categoria representada, conforme determina nos termos da Lei.   |irregular cas algum irregular quant cumpriment dest instrument part empres sincomerciári sindicat empreg comérci loren piquet can cunh tom med cabív junt ministéri trabalh junt outr órgã fac necessári pod inclusiv represent inter categor profissional perant pod judiciári cas parágraf únic hipótes sincomerciári sindicat empreg comérci loren piquet can cunh represent inter categor profissional perant pod judiciári perant qualqu outr órgã administr públic honorári advocatíci pag empres pratic irregular dev vint cent valor atribuíd caus valor vantag venh obtid categor represent conform determin term lei
2016_082062|Renewal / Termination of the Agreement|FIXAÇÃO DE OUTRAS CONDIÇÕES: Fica convencionado que, durante a vigência da presente Convenção, poderão ser negociadas e fixadas outras condições de natureza econômica e/ou sociais nela não previstas, sendo indispensável, para tanto, a assistência das representações sindicais de ambas as categorias. |fixaçã outr condiçõ fic convencion durant vigênc present convençã pod negoc fix outr condiçõ natur econôm eou soc nel previst send indispens tant assistent represent sindic ambas categor
2016_082062|Renewal / Termination of the Agreement|PRORROGAÇÃO, REVISÃO, DENÚNCIA OU REVOGAÇÃO TOTAL OU PARCIAL: Nos casos de prorrogação, revisão, denúncia ou revogação total ou parcial desta convenção serão observadas as disposições constantes do art. 615 da Consolidação das Leis do Trabalho. |prorrog revisã denúnc revog total parcial cas prorrog revisã denúnc revog total parcial dest convençã observ disposiçõ constant art consolid leis trabalh
2010_075192|Non-compliance with Agreement|A parte que infringir as obrigações do presente acordo ficará obrigada a pagar multa no valor correspondente a 10% (dez por cento) do maior piso salarial da categoria, em favor do prejudicado, aplicada uma única vez por cada cláusula descumprida.|part infring obrig present acord fic obrig pag mult valor correspondent dez cent maior pis salarial categor favor prejudic aplic únic vez cad cláusul descumpr
2015_043120|Application of Agreement|A empresa que celebrar, através de seus membros, contratos individuais de trabalho, estabelecendo condições contrárias ao ajustado no Acordo Coletivo de Trabalho, que modifiquem, impeça ou fraudem direitos dos trabalhadores, com o objetivo de diminuição e descontos indevidos de salários, serão passivos de nulidade e de multa, conforme Art. 9º e 619 da CLT. Serão indevidos os descontos para pagamento ou ressarcimento de: roupas, uniformes e instrumentos e pertences pessoais de uso no trabalho; reparação de avarias de equipamentos, veículos e máquinas de propriedade da empresa, exceto os causados por dolo do trabalhador, de acordo com o Precedente Normativo n º 118 do TST. PARÁGRAFO ÚNICO: Qualquer alteração no Acordo Coletivo de Trabalho é obrigatória a negociação com o Sindicato. |empres celebr através membr contrat individu trabalh estabelec condiçõ contrár ajust acord colet trabalh modifiqu impec fraud direit trabalh objet diminuiçã descont indev salári passiv nulidad mult conform art clt indev descont pagament ressarc roup uniform instrument pertenc pesso uso trabalh repar avar equip veícul máquin propriedad empres excet caus dol trabalh acord precedent normat n º tst parágraf únic qualqu alter acord colet trabalh obrigatór negoc sindicat
2015_043120|Application of Agreement|A promulgação da legislação ordinária e/ou complementar regulamentadora dos preceitos da Constituição Federal, substituirá, onde aplicável, direitos e deveres previstos nesta convenção, ressalvando-se sempre as condições mais favoráveis aos empregados, vedada, em qualquer hipótese, a acumulação.  |promulg legisl ordinár eou complement regulament preceit constituiçã federal substitu onde aplic direit dev previst nest convençã ressalvandos sempr condiçõ favor empreg ved qualqu hipótes acumul
2015_043120|Non-compliance with Agreement|Multa equivalente a 10% (dez por cento) do salário normativo previsto na cláusula 2ª por infração, em caso de descumprimento de qualquer cláusula deste Acordo Coletivo de Trabalho, revertendo o seu montante em favor da parte prejudicada, excluindo-se desta cláusula as que já possuam cominações especificadas, legais ou convencionais; |mult equivalent dez cent salári normat previst cláusul infraçã cas descumpr qualqu cláusul dest acord colet trabalh revert montant favor part prejudic excluindos dest cláusul possu comin especific leg convencion
2012_032551|Application of Agreement|O presente acordo deverá ser aplicado para todos os funcionários da categoria, nos municípios abrangidos pelos signatários. |present acord dev aplic tod funcionári categor municípi abrang signatári
2012_032551|Non-compliance with Agreement|O descumprimento de qualquer das cláusulas do presente Acordo Coletivo, ensejará multa no valor de 10% (dez por cento) do salário normativo do motorista carreteiro, por empregado, em favor da parte prejudicada, sem prejuízos de outras cominações já previstas ou devidas.|descumpr qualqu cláusul present acord colet ensej mult valor dez cent salári normat motor carreteir empreg favor part prejudic prejuíz outr comin previst dev
2010_074659|Application of Agreement|Aos operadores de transmissor, empregados da TELEVISAO SOCIEDADE - TV RECORD - MINAS, representados pelo SINTERT-MG poderá se aplicar no que se refere a jornada de trabalho as normas do presente acordo coletivo. |oper transmissor empreg televisa sociedad tv record min represent sintertmg pod aplic refer jorn trabalh norm present acord colet
2010_074659|Renewal / Termination of the Agreement|O presente acordo vigorará por 12 meses, iniciando-se a partir da data da assinatura desse acordo, com renovação automática a menos que haja manifestação em contrário, por uma das partes, por escrito e com 30 (trinta) dias de antecedência.|present acord vigor mes iniciandos part dat assinatur dess acord renov automát men manifest contrári part escrit trint dias antecedent
