contract_id|title|text|clean_text
2012_002993|Union Contributions|No caso do empregador não receber a guia para pagamento das contribuições devidas é de responsabilidade do Sindicato dos Trabalhadores disponibilizarem a emissão da 2ª via da guia e enviá-la pelo correio.. |caso empregador receber guia pagamento contribuição devir responsabilidade sindicato trabalhadores disponibilizar emissão via guia correio
2012_002993|Right of Opposition to the Discount of Union Contributions| Será dado ao empregado (20) vinte dias, para opor-se ao desconto das Contribuições Assistenciais, a partir da data base da categoria, conforme deliberação em Assembléia, devendo se manifestar por escrito e entregar o documento, pessoalmente e individualmente, na Sede ou Sub Sede da entidade Sindical. |ser dar empregado dia desconto contribuições assistenciais data base categoria conforme deliberação assembléia dever manifestar escrito entregar documento pessoalmente individualmente sede sub sede entidade sindical
2012_002993|Right of Opposition to the Discount of Union Contributions|O Empregador esclarecerá a seu empregado sobre os descontos das Contribuições Confederativa , Assistencial que são obrigatórias por imposição de Lei.  Salvo quanto a contribuição sindical, cujo desconto independe dessas formalidades. |empregador esclarecer empregado desconto contribuições confederativa assistencial obrigatório imposição lei salvo contribuição sindical desconto independer de esse formalidade
2012_042451|Union Contributions| MENSALIDADE ASSOCIATIVA Serão descontados 3% ( três ) por cento  dos seus salários dos empregados que tenha carteira de trabalho assinada ( CTPS ) que tenha autorizado o desconto, a mensalidade associativa afixada em assembléia da categoria. A empresa obriga-se a repassar até o 15º ( décimo quinto ) dia útil de cada mês ou depositar na conta corrente, operação 03 agência 029 conta nº 051-8 ( Caixa Econômica - Conselheiro Saraiva ), repassando a entidade sindical a relação de todos os empregados com os respectivos descontos e cópia da guia de recolhimento bancário. CONTRIBUÍÇÃO ASSISTENCIAL Fica a empresa obrigada a descontar a título da Contribuição do Acordo para o Sindicato Laboral do salário de MAIO - 2012  de todos os trabalhadores devidamente sindicalizados, a importância de 3% ( três por cento ). |mensalidade associativa ser descontar salário empregado ter carteira trabalho assinar ctps ter autorizar desconto mensalidade associativo afixar assembléia categoria empresa repassar décimo dia útil depositar conta operação agência conta nº caixa econômica conselheiro saraiva repassar entidade sindical empregado respectivo desconto cópia guia recolhimento bancário contribuíção assistencial ficar empresa descontar título contribuição acordo sindicato laboral salário maio trabalhador devidamente sindicalizar importância
2012_042451|Negotiation Rules|NOVA NEGOCIAÇÃO As partes se comprometem a se reunirem, assim que uma delas o desejar para reavaliação das condições  aqui acordadas. PENALIDADES A parte integrante deste acordo coletivo de trabalho, que infringir quaisquer das cláusulas do mesmo obrigam-se a pagar multa diária no valor de 05 ( tres) pisos da categoria ,  em favor da outra. REGISTRO E ARQUIVAMENTO As partes assinarão, conjuntamente, requerimento para registro e arquivamento do processo e do presente ACT - Acordo Coletivo de Trabalho na SRTE/PI – Superintendência Regional do Trabalho e emprego no Piauí|negociação parte comprometer reunir de ele desejar reavaliação condição acordar penalidades integrante acordo coletivo trabalho infringir quaisquer cláusula pagar multa diário tr piso categoria registro arquivamento parte assinar conjuntamente requerimento registro arquivamento processo presente act acordo coletivo trabalho srte pi superintendência regional trabalho emprego piauí
2012_002943|Unionization (campaigns and hiring of union members)|A empresa prestará informações sobre como sindicalizar a todos trabalhadores que for admitidos a partir da data de homologação deste Acordo Coletivo de Trabalho. E a empresa descontará o valor de 01(Um) por cento sobre o salario de cada trabalhador sindicalizado e repassará ao sindicato até 10(Décimo) dia de cada mês. PARÁGRAFO PRIMEIRO - A empresa permitirá acesso de pessoas credenciadas pela entidade sindical  para entrega de documentos ou prestar serviços de informações. PARÁGRAFO SEGUNDO -  A empresa permitirá ao sindicato colocar em seu quadro de avisos cópias do presente Acordo Coletivo de Trabalho, e cartazes com aviso referente ao sindicato. |empresa prestar informação sindicalizar trabalhador admitir data homologação acordo coletivo trabalho empresa descontar salario trabalhador sindicalizar repassar sindicato dia parágrafo empresa permitir acesso pessoa credenciar entidade sindical entrega documento prestar serviço informação parágrafo empresa permitir sindicato colocar quadro aviso cópia presente acordo coletivo trabalho cartaz aviso referente sindicato
2012_002943|Guarantees to Union Officers|Será concedida licença renumerada aos dirigentes titulares do sindicato para participação em congresso, conferências, seminarios e sempre que houver necessidade do sindicato com prévia comunicação a empresa desde seja solicitada pelo presidente da entidade com antecedência mínima de 05(Cinco) dias. |ser conceder licença renumerar dirigente titular sindicato participação congresso conferência seminario haver necessidade sindicato prévio comunicação empresa ser solicitar presidente entidade antecedência pequeno dia
2012_002943|Union Contributions|Por deliberação de Assembléia do s empregados realizada em 14/10/2011, os empregadores se comprometem a descontar da renumeração mensal de seus empregados, em duas oportunidades: a)   No mês de novembro de 2011, a importância  equivalente 1/30(Um trinta avos) que equivale a um dia de trabalho da folha de pagamento. b)     No mês de junho de 2012, a importância equivalente 1/30(um trinta avos) que equivale a um dia de trabalho da de pagamento. PARÁGRAFO PRIMEIRO - As importâncias descontadas serão pagas pela empresa até o dia 10(Décimo ) do mês seguinte ao do referido desconto, na folha de pagamento, através de guias fornecidas pelo Sindicato dos Trabalhadores nas Indústrias de Fiação e Tecelagem de Anápolis-GO. PARÁGRAFO SEGUNDO- A empresa que não efetuar o pagamento no prazo especificado no parágrafo primeiro, fica convencionada a uma multa por atraso, da ordem de 5%(Cinco por cento) ao mês. PARÁGRAFO TERCEIRO - Será garantido o direito de oposição ao desconto das contribuições ao empregado não associado devendo ele manifestar-se individualmente e por escrito, de próprio punho, perante aoSTIFTA ou por carta registrada, até 15(Quinze) dias após a efetivação do referido desconto(Procedente n. 74 do TST e enunciado 119),  mediante a apresentação dos  seguintes documentos: carta de oposição com dados do contribuinte e do empregador; cópia do contra-cheque com o devido desconto e número da conta bancária para devida restituição. |deliberação assembléia s empregado realizar empregador comprometer descontar renumeração mensal empregado oportunidade novembro importância equivalente trintar avos equivaler dia trabalho folha pagamento b junho importância equivalente trintar avos equivaler dia trabalho pagamento parágrafo importância descontar ser paga empresa dia seguinte referir desconto folha pagamento guia fornecir sindicato trabalhadores indústrias fiação tecelagem parágrafo empresa efetuar pagamento prazo especificar parágrafo ficar convencionar multa atraso ordem parágrafo ser garantir direito oposição desconto contribuição empregado associar dever individualmente escrito punho perante aostifta carta registrar dia efetivação referir tst enunciar mediante apresentação seguinte documento carta oposição dado contribuinte empregador cópia devido desconto conta bancário devir restituição
2012_002943|Mechanisms for Conflict Resolution|As controvérsias resultantes da aplicação deste Acordo Coletivo de Trabalho de acordo com os artigos 625 e 644 letra C da CLT, serão dirinidas pela justiça do trabalho fórum nesta cidade. |controvérsia resultante aplicação acordo coletivo trabalho acordo artigo letra c clt ser dirinir justiça trabalho fórum cidade
2012_002943|Mechanisms for Conflict Resolution|Fica cominada multa no valor equivalente a 1/10(Um décimo) do piso salarial por infração e por trabalhador a parte acordante que infrigiu as normas pactuadas neste acordo. E, por estarem justas e acordadas firmam, o presente Acordo Coletivo de Trabalho em três vias de igual teor para que produza seus legais efeitos observando o disposto no artigo 614 da CLT. Anápolis, 20 de janeiro de 2012.|ficar cominado multa equivalente décimo piso salarial infração trabalhador acordante infrigir norma pactuar acordo estar justa acordada firmar presente acordo coletivo trabalho via igual teor produzar legal efeito observar disposto artigo clt anápolis janeiro
2016_082084|Unionization (campaigns and hiring of union members)|1. Semestralmente, a empresa disponibilizará uma data, local e condições para o sindicato representativo da categoria profissional acessar suas dependências no intuito de fazer a sindicalização dos trabalhadores. Os períodos serão convencionados de comum acordo entre as partes, sendo a atividade desenvolvida no recinto da empresa, fora do ambiente de produção, nos períodos de descanso e alimentação (art. 71 da CLT) e saída dos turnos, assegurando o contato com os trabalhadores de todas as turmas e turnos de trabalho, ficando, ainda, vedado o trato de matéria estranha à sindicalização. Fica esclarecido que, existindo regime de escala de revezamento, a sindicalização será realizada em cada um dos turnos, em dias consecutivos  2. A ação de sindicalização poderá ser efetivada por até dois representantes sindicais, preferencialmente pelos dirigentes internos, empregados da empresa, quando houver, complementado, quando for o caso, por dirigente externo.  |semestralmente empresa disponibilizar data condição sindicato representativo categoria profissional acessar dependência intuito sindicalização trabalhador período ser convencionar comum acordo parte ser atividade desenvolver recinto empresa ambiente produção período descanso alimentação clt saída turno assegurar contato trabalhador turma turno trabalho ficar vedar trato matéria estranho sindicalização ficar esclarecer existir regime escala revezamento sindicalização ser realizar turno dia consecutivo ação sindicalização efetivar representante sindical preferencialmente dirigente interno empregado empresa haver complementar caso dirigente externo
2016_082084|Union Access to Workplace| 1. A empresa se compromete a afixar em quadros de avisos, instalados em locais visíveis e de fácil acesso, comunicados de interesses dos trabalhadores, constante de papel timbrado e subscrito pelo presidente do sindicato da categoria profissional convenente, ou seu eventual substituto legal, os quais serão encaminhados ao setor competente da empresa incumbindo-se este de sua afixação, dentro do prazo de 24 (vinte e quatro) horas, ou primeiro dia útil subsequente, desde que não se trate de matéria de cunho político-partidário e não seja ofensiva à moral de terceiros (pessoas físicas ou jurídicas). |empresa comprometar afixar quadro aviso instalar local visível fácil acesso comunicados interesse trabalhador constante papel timbrado subscritar presidente sindicato categoria profissional convenente substituto legal ser encaminhar setor competente empresa afixação prazo hora dia útil subsequente tratar matéria cunho ser ofensivo moral terceiro pessoa físico jurídica
2016_082084|Union Access to Workplace|1. Assegura-se o acesso do dirigente sindical à empresa para o desempenho de suas funções, após ajuste prévio entre as partes, observadas as seguintes condições:  a)    Comunicação e ajuste prévio com o representante legal da empresa, com antecedência de 48 (quarenta e oito) horas, incluindo a pauta a ser tratada; b)    Limite de um acesso por bimestre e por estabelecimento; c)    A empresa indicará o local do encontro e combinará o horário com o sindicato; d)    Faculdade da empresa de indicar um representante para presenciar o encontro; e)    Proibição de utilização do acesso para a realização de assembleia; f)     Duração máxima de 30 (trinta) minutos por acesso; g)    Proibição de divulgação de matéria político-partidária ou ofensiva ao empregador ou seus representantes legais; h)   Contato limitado a 10% (dez por cento) do número de empregados em atividade. Assegura-se que, pelo menos, 50% (cinquenta por cento) dos empregados sejam do setor produtivo; i)     Caso haja na empresa diretores do sindicato empregados, todos poderão participar, juntamente com o presidente do Sindicato Profissional. Se não houver dirigentes internos, mas caso haja representante dos trabalhadores, o acesso será efetivado por esse indivíduo e pelo presidente do Sindicato Profissional. Se não houver dirigente  interno nem representante dos trabalhadores, o acesso poderá ser realizado pelo presidente do Sindicato Profissional. |acesso dirigente sindical empresa desempenho função ajustir prévio parte observar seguinte condição comunicação ajustir prévio representante legal empresa antecedência quarenta hora incluir pauta tratar b limite acesso bimestre estabelecimento c empresa indicar encontro combinar horário sindicato d faculdade empresa indicar representante presenciar encontro proibição utilização acesso realização assembleia f duração grande trinto minuto acesso g proibição divulgação matéria ofensivo empregador representante legal h contato limitar empregado atividade cinquenta empregado ser setor produtivo i caso haja empresa diretor sindicato empregado poder participar juntamente presidente sindicato profissional haver dirigente interno caso haver representante trabalhador acesso ser efetivar indivíduo presidente sindicato profissional haver dirigente interno representante trabalhador acesso realizar presidente sindicato profissional
2016_082084|Employee Accommodation for Union Activities|1. A ausência ao trabalho do dirigente sindical, para desempenho das funções que lhe são próprias, deverá ser comunicada ao empregador com antecedência mínima de 48 (quarenta e oito) horas, por meio de correspondência ou e-mail do seguinte endereço: sindmetalurgicos.pe@gmail.com.  2. Nas hipóteses excepcionais de compromissos sindicais urgentes, admite-se a comunicação ao empregador com antecedência de 24 (vinte e quatro) horas. |ausência trabalho dirigente sindical desempenho função próprio comunicar empregador antecedência pequeno quarenta hora correspondência seguinte endereço hipótese excepcional compromisso sindical urgente comunicação empregador antecedência hora
2016_082084|Access to Company Information|1. A empresa se compromete a entregar ao empregado acidentado e a enviar ao Sindicato Profissional, no prazo de 7 (sete) dias úteis após a emissão, as cópias das Comunicações de Acidentes de Trabalho (CATs), expedidas mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com. |empresa comprometar entregar empregado acidentar enviar sindicato profissional prazo dia útil emissão cópia comunicação acidentes trabalho cats expedir mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico
2016_082084|Union Contributions| 1. Sem prejuízo das sanções previstas no parágrafo único do Artigo 545 da CLT, as mensalidades para o Sindicato, descontadas dos empregados associados, deverão ser recolhidas até o 3º (terceiro) dia útil do mês subsequente ao mês a que se refere o desconto, sob pena de os valores serem corrigidos, a partir de então, com base na taxa Selic, até a data do efetivo recolhimento.  2. A empresa se compromete a remeter para o Sindicato Profissional, até 10 (dez) dias após o recolhimento da mensalidade sindical, a relação nominal dos contribuintes com os valores descontados, em papel timbrado do empregador, juntamente com a cópia do depósito efetivado junto à instituição bancária, mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com.  3. As importâncias descontadas deverão ser depositadas na conta corrente nº 2.722-7, do Banco do Brasil, agência 1850-3, Av. Dantas Barreto nº 541. A cópia do comprovante de depósito deve ser encaminhada mediante protocolo pessoal ou, preferencialmente, via endereço eletrônico (e-mail)  para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com. É necessário constar expressamente no documento o número do CNPJ da empresa depositante.  4. Caso o associado esteja em benefício previdenciário, a empresa se compromete a voltar a descontar em folha a contribuição associativa, quando do retorno do empregado. |prejuízo sanção prever parágrafo único artigo clt mensalidade sindicato descontar empregado associar dever recolher dia útil subsequente referir desconto pena valor ser corrigir base taxa selic data efetivo recolhimento empresa comprometar remeter sindicato profissional dia recolhimento mensalidade sindical nominal contribuinte valor descontar papel timbrar empregador juntamente cópia depósito efetivar junto instituição bancário mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico importância descontar dever depositar conta nº banco brasil agência dantas barreto nº cópia comprovante depósito encaminhar mediante protocolo pessoal preferencialmente via endereço eletrônico seguinte endereço eletrônico necessário constar expressamente documento cnpj empresa depositante caso associado estar benefício previdenciário empresa comprometar voltar descontar folha contribuição associativo retorno empregado
2016_082084|Union Contributions| 1. A empresa descontará do salário básico dos trabalhadores, observado o disposto no item 2, a título de CONTRIBUIÇÃO ASSISTENCIAL, 4 (quatro) parcelas, cada uma no valor de R$ 18,22 (dezoito reais e vinte e dois centavos), dos que recebem piso salarial, nos meses de dezembro de 2016 a março de 2017, e 4 (quatro) parcelas, cada uma no valor de R$ 24,84 (vinte e quatro reais e oitenta e quatro centavos), dos que percebem salários superiores ao piso salarial, nos meses de dezembro de 2016 a março de 2017, conforme autorização da assembleia realizada no mês de setembro de 2016, para qual foram convocados os associados e os não associados ao Sindicato Profissional.   2. O direito de oposição ao desconto acima mencionado será assegurado a todos os trabalhadores associados e não associados, nos termos da decisão unânime da primeira turma do STF, no processo RE nº 220.700-1/RS, e poderá ser exercido pelo período de 10 (dez) dias, a partir da data da transmissão do presente instrumento para o MTE, para fins de registro, sob pena de admissão tácita, devendo operar-se na sede do sindicato profissional ou na subsede de Goiana/PE, durante os horários normais de expediente das entidades, comprometendo-se o órgão classista a encaminhar tais comprovantes à empresa.  3. As importâncias descontadas deverão ser depositadas, com a identificação do CNPJ da empresa, na conta corrente nº 2722-7, do Banco do Brasil, agência 1850-3, Av. Dantas Barreto nº 541, até o 3º (terceiro) dia útil do mês subsequente ao desconto. A cópia do comprovante de depósito deve ser encaminhada mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com.  4. Juntamente com o recolhimento, deverá ser enviada para o sindicato a relação nominal dos contribuintes com os valores descontados, em papel timbrado do empregador, mediante protocolo pessoal ou, preferencialmente, por via eletrônica (e-mail) para o seguinte endereço eletrônico: sindmetalurgicos.pe@gmail.com.  5. A inobservância pela empresa dos prazos previstos nesta cláusula acarretará à organização, sanções previstas na cláusula 74ª (septuagésima quarta).  6. Em caso de término do contrato de trabalho do empregado antes de vencida a totalidade das parcelas a que se refere o item 1 dessa cláusula, não serão devidas as parcelas posteriores ao término do contrato de trabalho. |empresa descontar salário básico trabalhador observar disposto item título contribuição assistencial parcela real centavo receber piso salarial dezembro março parcela real oitenta centavo perceber salário alto piso salarial dezembro março conforme autorização assembleia realizar setembro convocar associado associar sindicato profissional direito oposição desconto acima mencionar ser assegurar trabalhador associar associar termo decisão unânime turma stf processo re nº rs exercer período dia data transmissão presente instrumento mte fim registro pena admissão tácito dever sede sindicato profissional subsede goiana pe durante horário normal expediente entidade órgão classista encaminhar comprovante empresa importância descontar dever depositar identificação cnpj empresa conta nº banco brasil agência dantas barreto nº dia útil subsequente desconto cópia comprovante depósito encaminhar mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico juntamente recolhimento enviar sindicato nominal contribuinte valor descontar papel timbrar empregador mediante protocolo pessoal preferencialmente via eletrônico seguinte endereço eletrônico inobservância empresa prazo prever cláusula acarretar organização sanção prever cláusula septuagésimo caso término contrato trabalho empregar vencida totalidade parcela referir item cláusula ser devir parcela posterior término contrato trabalho
2016_082084|Other provisions on Representation and Organization|1. O tema da representação dos empregados será objeto de apreciação da comissão paritária prevista na cláusula septuagésima sétima. |tema representação empregado ser objeto apreciação comissão paritário prever cláusula septuagésimo
